County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	Early Voting	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	11/04/2025	225	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Joshua Simelton	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	28	C	TOWN OF PINEVILLE TOWN COUNCIL	L.R. (Les) Gladden	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Nick Gallo	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Tony Jennings	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Yvette Isaacs	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	225	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Ed Driggs	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	226	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Ed Driggs	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	227	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	James H. Bowers	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Joi Mayo	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Robin Emmons	UNA	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	228	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	James H. Bowers	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Joi Mayo	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Robin Emmons	UNA	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	229	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	James H. Bowers	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Joi Mayo	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Robin Emmons	UNA	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Juan Hall	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Shamaiye Haynes	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	230	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	27	C	TOWN OF PINEVILLE MAYOR	Amelia Stinson-Wesley	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	27	C	TOWN OF PINEVILLE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Joshua Simelton	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	28	C	TOWN OF PINEVILLE TOWN COUNCIL	L.R. (Les) Gladden	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Nick Gallo	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Tony Jennings	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Yvette Isaacs	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	231	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Ed Driggs	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	232	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Cynthia Stone	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Lisa Cline	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	23	C	TOWN OF MATTHEWS MAYOR	John Higdon	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	23	C	TOWN OF MATTHEWS MAYOR	Leon Threatt	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	23	C	TOWN OF MATTHEWS MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Brian Hacker	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	George Young	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Gina Hoover	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Jennefer Cross Garrity	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Jim Dedmon	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	John Urban	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Jonathan Clayton	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Kerry Lamson	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Mark Tofano	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Susan Chambers	 	6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		6	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	233	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Jillian King	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Robert L. Edwards	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Stephanie Sneed	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	25	C	TOWN OF MINT HILL MAYOR	Dale Dalton	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	25	C	TOWN OF MINT HILL MAYOR	Tim Radzicki	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	25	C	TOWN OF MINT HILL MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Matt Schwoebel	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Patrick Holton	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Patrick J. O'Brien	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Trey Long	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Twanna Henderson	 	2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	234	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	235	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Jillian King	 	1	0	0	0	0	0	Y
